seed,episode,decision_step,source,target,C_ij,gate_value,communicated,queue_src,wait_src,demand_src,corridor_queue,queue_tgt,wait_tgt
1003,3,36,A,C,0.6916007800754496,0.7221590876579285,1,3,5.0,35,4,6,18.0
1003,3,36,C,A,0.6676079149289426,0.723631739616394,1,6,18.0,34,0,3,5.0
1003,3,36,B,D,0.6490423726109784,0.7261469960212708,1,3,9.0,31,0,6,14.0
1003,3,36,D,B,0.6164454387362132,0.7224853038787842,1,6,14.0,30,0,3,9.0
1003,3,36,C,D,0.6832109992824459,0.7295923829078674,1,6,18.0,34,5,6,14.0
1003,3,36,D,C,0.6638780990573991,0.7216405868530273,1,6,14.0,30,1,6,18.0
1003,3,37,A,B,0.6769577950858883,0.7321459650993347,1,8,37.0,34,2,5,17.0
1003,3,37,B,A,0.7252070598311376,0.7422049641609192,1,5,17.0,35,7,8,37.0
1003,3,37,A,C,0.6864640664436259,0.7248543500900269,1,8,37.0,34,4,10,32.0
1003,3,37,C,A,0.6888160740322911,0.7392858862876892,1,10,32.0,37,0,8,37.0
1003,3,37,B,D,0.6985667384946601,0.7233441472053528,1,5,17.0,35,0,8,35.0
1003,3,37,D,B,0.5056436780522015,0.716253399848938,1,8,35.0,31,0,5,17.0
1003,3,37,C,D,0.7337557787489386,0.7198672294616699,1,10,32.0,37,7,8,35.0
1003,3,37,D,C,0.7036216584384675,0.712476909160614,1,8,35.0,31,3,10,32.0
1003,3,38,A,B,0.6663477557347688,0.7484042048454285,1,9,32.0,36,2,5,17.0
1003,3,38,B,A,0.7318254445084603,0.7539734244346619,1,5,17.0,36,7,9,32.0
1003,3,38,A,C,0.6883257056397123,0.7284746170043945,1,9,32.0,36,2,6,16.0
1003,3,38,C,A,0.7179463719088464,0.7567921280860901,1,6,16.0,38,2,9,32.0
1003,3,38,B,D,0.7161080757014534,0.7325382232666016,1,5,17.0,36,2,9,29.0
1003,3,38,D,B,0.5015675872556389,0.7374723553657532,1,9,29.0,33,1,5,17.0
1003,3,38,C,D,0.730431687174799,0.7359318733215332,1,6,16.0,38,7,9,29.0
1003,3,38,D,C,0.6953471017398444,0.7180094718933105,1,9,29.0,33,0,6,16.0
1003,3,39,A,B,0.6504103599684005,0.7546895742416382,1,5,18.0,39,2,7,24.0
1003,3,39,B,A,0.7005580743756943,0.7510273456573486,1,7,24.0,35,3,5,18.0
1003,3,39,A,C,0.7375625793378512,0.7406302690505981,1,5,18.0,39,4,5,25.0
1003,3,39,C,A,0.714085684801192,0.7459405660629272,1,5,25.0,37,2,5,18.0
1003,3,39,B,D,0.7127394437397923,0.7415583729743958,1,7,24.0,35,4,9,33.0
1003,3,39,D,B,0.53432703875593,0.743339478969574,1,9,33.0,34,3,7,24.0
1003,3,39,C,D,0.7154414052962267,0.735995352268219,1,5,25.0,37,3,9,33.0
1003,3,39,D,C,0.7092597003862371,0.7272732257843018,1,9,33.0,34,0,5,25.0
1003,3,40,A,B,0.7077000188145282,0.731738805770874,1,7,15.0,46,2,8,25.0
1003,3,40,B,A,0.7403528301568167,0.7337416410446167,1,8,25.0,38,5,7,15.0
1003,3,40,A,C,0.7350598379696374,0.7338414788246155,1,7,15.0,46,5,6,21.0
1003,3,40,C,A,0.7054846165071832,0.7300502061843872,1,6,21.0,36,0,7,15.0
1003,3,40,B,D,0.6115502671484571,0.7194483280181885,1,8,25.0,38,0,1,2.0
1003,3,40,D,B,0.6298279091270498,0.7205730080604553,1,1,2.0,35,4,8,25.0
1003,3,40,C,D,0.6794168402506345,0.7147318720817566,1,6,21.0,36,1,1,2.0
1003,3,40,D,C,0.7119503908995004,0.72355717420578,1,1,2.0,35,0,6,21.0
1003,3,41,A,B,0.7429078350651043,0.7225273251533508,1,14,50.0,46,5,14,48.0
1003,3,41,B,A,0.780971866594752,0.7331942915916443,1,14,48.0,38,10,14,50.0
1003,3,41,A,C,0.7278089681378571,0.7317439317703247,1,14,50.0,46,4,10,34.0
1003,3,41,C,A,0.7298969763783196,0.7348767518997192,1,10,34.0,38,1,14,50.0
1003,3,41,B,D,0.6469728867724631,0.7214934825897217,1,14,48.0,38,0,9,31.0
1003,3,41,D,B,0.6970942174279428,0.713910698890686,1,9,31.0,37,3,14,48.0
1003,3,41,C,D,0.7299417904162897,0.7225861549377441,1,10,34.0,38,8,9,31.0
1003,3,41,D,C,0.7336325867175397,0.7235943675041199,1,9,31.0,37,2,10,34.0
1003,3,42,A,B,0.7494447480095585,0.7412566542625427,1,12,39.0,45,4,9,31.0
1003,3,42,B,A,0.772579263367356,0.7474523186683655,1,9,31.0,38,8,12,39.0
1003,3,42,A,C,0.6621146765394443,0.7514593601226807,1,12,39.0,45,5,8,25.0
1003,3,42,C,A,0.728662400299098,0.7533483505249023,1,8,25.0,36,3,12,39.0
1003,3,42,B,D,0.5616053543574113,0.7459840178489685,1,9,31.0,38,0,8,29.0
1003,3,42,D,B,0.6857896518466479,0.7389732599258423,1,8,29.0,36,2,9,31.0
1003,3,42,C,D,0.6359636559695829,0.74940025806427,1,8,25.0,36,7,8,29.0
1003,3,42,D,C,0.710792856707673,0.7481845617294312,1,8,29.0,36,0,8,25.0
1003,3,43,A,B,0.713973661033305,0.7655276656150818,1,15,57.0,50,2,8,24.0
1003,3,43,B,A,0.7518491551127435,0.7485126852989197,1,8,24.0,39,5,15,57.0
1003,3,43,A,C,0.6494088205530546,0.7459911704063416,1,15,57.0,50,5,6,26.0
1003,3,43,C,A,0.6693097690713152,0.7502608299255371,1,6,26.0,35,5,15,57.0
1003,3,43,B,D,0.6219837068568195,0.7541360259056091,1,8,24.0,39,0,3,13.0
1003,3,43,D,B,0.6544846599982699,0.7596874237060547,1,3,13.0,34,4,8,24.0
1003,3,43,C,D,0.5652297085122799,0.7550023198127747,1,6,26.0,35,2,3,13.0
1003,3,43,D,C,0.7057558141250595,0.7412503957748413,1,3,13.0,34,1,6,26.0
1003,3,44,A,B,0.7229218864373914,0.7304192781448364,1,5,13.0,48,3,9,31.0
1003,3,44,B,A,0.728550094187471,0.7277045249938965,1,9,31.0,39,2,5,13.0
1003,3,44,A,C,0.647218345780636,0.7307358384132385,1,5,13.0,48,5,8,28.0
1003,3,44,C,A,0.6653771840480982,0.7294104099273682,1,8,28.0,38,1,5,13.0
1003,3,44,B,D,0.6230492541961969,0.7355663776397705,1,9,31.0,39,0,8,22.0
1003,3,44,D,B,0.6901607693506148,0.7225489616394043,1,8,22.0,38,4,9,31.0
1003,3,44,C,D,0.6555946068830667,0.7352423667907715,1,8,28.0,38,6,8,22.0
1003,3,44,D,C,0.7285596780672461,0.7246783375740051,1,8,22.0,38,2,8,28.0
1003,3,45,A,B,0.7371716356554441,0.7273380160331726,1,11,32.0,48,6,14,52.0
1003,3,45,B,A,0.7497455055976587,0.7332220077514648,1,14,52.0,40,7,11,32.0
1003,3,45,A,C,0.6925455063761148,0.7356789112091064,1,11,32.0,48,4,13,50.0
1003,3,45,C,A,0.6181364207744066,0.7399287819862366,1,13,50.0,41,1,11,32.0
1003,3,45,B,D,0.5584818024481532,0.728085994720459,1,14,52.0,40,0,16,58.0
1003,3,45,D,B,0.7310761966242978,0.7172318696975708,1,16,58.0,42,2,14,52.0
1003,3,45,C,D,0.6051235854052145,0.7348003387451172,1,13,50.0,41,9,16,58.0
1003,3,45,D,C,0.7521355086123871,0.7263420224189758,1,16,58.0,42,5,13,50.0
1003,3,46,A,B,0.7176828765302727,0.7674753665924072,1,11,29.0,45,3,9,32.0
1003,3,46,B,A,0.7215275691474385,0.7554375529289246,1,9,32.0,39,7,11,29.0
1003,3,46,A,C,0.7476611302074186,0.7478283047676086,1,11,29.0,45,4,4,8.0
1003,3,46,C,A,0.6279098455795606,0.7653324007987976,1,4,8.0,42,2,11,29.0
1003,3,46,B,D,0.5616811364294199,0.7497714757919312,1,9,32.0,39,1,9,29.0
1003,3,46,D,B,0.742514132338857,0.7610892057418823,1,9,29.0,44,4,9,32.0
1003,3,46,C,D,0.5495424700735874,0.7563802599906921,1,4,8.0,42,4,9,29.0
1003,3,46,D,C,0.6820059440401347,0.7433508038520813,1,9,29.0,44,0,4,8.0
1003,3,47,A,B,0.7196372742248718,0.7567481994628906,1,15,55.0,47,2,10,36.0
1003,3,47,B,A,0.7428579062061713,0.7555610537528992,1,10,36.0,41,6,15,55.0
1003,3,47,A,C,0.7561755304297209,0.7275550365447998,1,15,55.0,47,5,8,26.0
1003,3,47,C,A,0.7191363787710635,0.7595902681350708,1,8,26.0,43,4,15,55.0
1003,3,47,B,D,0.5973086495853948,0.7652084231376648,1,10,36.0,41,1,9,29.0
1003,3,47,D,B,0.7597388362855533,0.7593902945518494,1,9,29.0,42,5,10,36.0
1003,3,47,C,D,0.6631222327166004,0.7625262141227722,1,8,26.0,43,4,9,29.0
1003,3,47,D,C,0.6974838878885553,0.7336347103118896,1,9,29.0,42,2,8,26.0
1003,3,48,A,B,0.7257128031663151,0.7388132214546204,1,11,27.0,46,4,10,32.0
1003,3,48,B,A,0.7128712737177254,0.7459023594856262,1,10,32.0,43,5,11,27.0
1003,3,48,A,C,0.7566665592807968,0.7118985056877136,1,11,27.0,46,6,9,29.0
1003,3,48,C,A,0.69219318562791,0.741265594959259,1,9,29.0,43,1,11,27.0
1003,3,48,B,D,0.5873220545107722,0.754904568195343,1,10,32.0,43,0,8,18.0
1003,3,48,D,B,0.7408580575205086,0.7391223907470703,1,8,18.0,41,4,10,32.0
1003,3,48,C,D,0.6712398651295759,0.7448957562446594,1,9,29.0,43,5,8,18.0
1003,3,48,D,C,0.7035907451325432,0.7105302214622498,1,8,18.0,41,3,9,29.0
1003,3,49,A,B,0.7420871053057321,0.7115394473075867,1,13,59.0,49,7,14,58.0
1003,3,49,B,A,0.7166587044124695,0.7333135008811951,1,14,58.0,44,10,13,59.0
1003,3,49,A,C,0.7260734924589742,0.7158860564231873,1,13,59.0,49,5,15,50.0
1003,3,49,C,A,0.672024985840084,0.7367461323738098,1,15,50.0,45,0,13,59.0
1003,3,49,B,D,0.5986098866190801,0.7177215814590454,1,14,58.0,44,0,14,58.0
1003,3,49,D,B,0.6951436322850206,0.7120241522789001,1,14,58.0,40,2,14,58.0
1003,3,49,C,D,0.7203052129420155,0.72166907787323,1,15,50.0,45,8,14,58.0
1003,3,49,D,C,0.7439948868317354,0.7146738171577454,1,14,58.0,40,6,15,50.0
1003,3,50,A,B,0.5467116054603982,0.7414553761482239,1,16,59.0,47,7,16,57.0
1003,3,50,B,A,0.7165763173628821,0.7452202439308167,1,16,57.0,42,11,16,59.0
1003,3,50,A,C,0.7266722067056006,0.7288950085639954,1,16,59.0,47,6,10,34.0
1003,3,50,C,A,0.6974345220343781,0.7491475343704224,1,10,34.0,45,3,16,59.0
1003,3,50,B,D,0.6089753345449951,0.7395029664039612,1,16,57.0,42,1,9,35.0
1003,3,50,D,B,0.5847383201839582,0.7497308850288391,1,9,35.0,40,3,16,57.0
1003,3,50,C,D,0.707133681194968,0.7446193099021912,1,10,34.0,45,6,9,35.0
1003,3,50,D,C,0.6536835034496398,0.7350401878356934,1,9,35.0,40,2,10,34.0
1003,3,51,A,B,0.5061863690696322,0.7543529272079468,1,15,74.0,49,1,10,31.0
1003,3,51,B,A,0.6946880702935981,0.7251901030540466,1,10,31.0,43,6,15,74.0
1003,3,51,A,C,0.7175407769305615,0.7459343075752258,1,15,74.0,49,7,7,35.0
1003,3,51,C,A,0.7307966122508782,0.7467715740203857,1,7,35.0,49,4,15,74.0
1003,3,51,B,D,0.5724697969139502,0.7249283194541931,1,10,31.0,43,4,12,41.0
1003,3,51,D,B,0.5987138650469106,0.7568568587303162,1,12,41.0,36,4,10,31.0
1003,3,51,C,D,0.7046683650900379,0.745753824710846,1,7,35.0,49,5,12,41.0
1003,3,51,D,C,0.6242161842826814,0.750583291053772,1,12,41.0,36,0,7,35.0
1003,3,52,A,B,0.5203839739739556,0.7328261733055115,1,11,36.0,48,6,13,33.0
1003,3,52,B,A,0.7367576461511738,0.7163803577423096,1,13,33.0,45,5,11,36.0
1003,3,52,A,C,0.6729022373140519,0.7315372228622437,1,11,36.0,48,7,10,31.0
1003,3,52,C,A,0.7356574201659467,0.7257535457611084,1,10,31.0,48,1,11,36.0
1003,3,52,B,D,0.6158445354747382,0.7129904627799988,1,13,33.0,45,1,8,20.0
1003,3,52,D,B,0.4595318997912472,0.7319634556770325,1,8,20.0,37,4,13,33.0
1003,3,52,C,D,0.705460320837606,0.7225508093833923,1,10,31.0,48,4,8,20.0
1003,3,52,D,C,0.6079452996289397,0.7306113839149475,1,8,20.0,37,3,10,31.0
1003,3,53,A,B,0.6249702496547187,0.7214744687080383,1,13,55.0,51,10,15,70.0
1003,3,53,B,A,0.7550918288640254,0.7304728031158447,1,15,70.0,45,10,13,55.0
1003,3,53,A,C,0.6810597864366436,0.7236318588256836,1,13,55.0,51,4,14,60.0
1003,3,53,C,A,0.74331268009808,0.7389776110649109,1,14,60.0,52,2,13,55.0
1003,3,53,B,D,0.5383146696476164,0.7036099433898926,1,15,70.0,45,0,11,47.0
1003,3,53,D,B,0.4622192146516952,0.7254571318626404,1,11,47.0,38,1,15,70.0
1003,3,53,C,D,0.6822726389228917,0.7164322733879089,1,14,60.0,52,6,11,47.0
1003,3,53,D,C,0.6183265529652371,0.7299813032150269,1,11,47.0,38,8,14,60.0
1003,3,54,A,B,0.670011696305242,0.7561814188957214,1,12,54.0,51,8,15,70.0
1003,3,54,B,A,0.7710779927524887,0.7641103267669678,1,15,70.0,43,9,12,54.0
1003,3,54,A,C,0.7199687402717967,0.7295328974723816,1,12,54.0,51,6,13,46.0
1003,3,54,C,A,0.7545445708939128,0.7607860565185547,1,13,46.0,52,2,12,54.0
1003,3,54,B,D,0.6050049103031645,0.7460474371910095,1,15,70.0,43,0,7,25.0
1003,3,54,D,B,0.49873481034579803,0.7716281414031982,1,7,25.0,39,1,15,70.0
1003,3,54,C,D,0.6391794436670416,0.7420576810836792,1,13,46.0,52,5,7,25.0
1003,3,54,D,C,0.6240879639434598,0.7509040832519531,1,7,25.0,39,6,13,46.0
1003,3,55,A,B,0.6219501091541333,0.7440240979194641,1,18,64.0,52,3,10,43.0
1003,3,55,B,A,0.7672250394730469,0.7614825367927551,1,10,43.0,47,8,18,64.0
1003,3,55,A,C,0.6646667996661503,0.7144632935523987,1,18,64.0,52,6,10,47.0
1003,3,55,C,A,0.7744412170205542,0.7502800226211548,1,10,47.0,51,6,18,64.0
1003,3,55,B,D,0.6570987045696202,0.7677891850471497,1,10,43.0,47,3,13,37.0
1003,3,55,D,B,0.5417033143631655,0.7708547115325928,1,13,37.0,41,3,10,43.0
1003,3,55,C,D,0.6930822875948696,0.755526065826416,1,10,47.0,51,6,13,37.0
1003,3,55,D,C,0.5691093846231627,0.7453678250312805,1,13,37.0,41,0,10,47.0
1003,3,56,A,B,0.7368795068529007,0.7274385690689087,1,12,39.0,53,3,8,17.0
1003,3,56,B,A,0.7430843391629798,0.7382110357284546,1,8,17.0,48,5,12,39.0
1003,3,56,A,C,0.7070074179589587,0.706754207611084,1,12,39.0,53,5,9,21.0
1003,3,56,C,A,0.7595402907286443,0.7376617789268494,1,9,21.0,51,3,12,39.0
1003,3,56,B,D,0.6037388408581974,0.7312530875205994,1,8,17.0,48,0,7,16.0
1003,3,56,D,B,0.6201333827916907,0.7351990342140198,1,7,16.0,43,3,8,17.0
1003,3,56,C,D,0.6959505545744169,0.7290381789207458,1,9,21.0,51,3,7,16.0
1003,3,56,D,C,0.576556520247962,0.7125329971313477,1,7,16.0,43,2,9,21.0
1003,3,57,A,B,0.6837422844465657,0.7226818799972534,1,15,49.0,51,8,11,45.0
1003,3,57,B,A,0.7687245327958282,0.7367420792579651,1,11,45.0,48,11,15,49.0
1003,3,57,A,C,0.7197712065390418,0.7252901196479797,1,15,49.0,51,4,19,61.0
1003,3,57,C,A,0.7368630335031034,0.7402760982513428,1,19,61.0,49,0,15,49.0
1003,3,57,B,D,0.6956900291602666,0.7288980484008789,1,11,45.0,48,2,14,48.0
1003,3,57,D,B,0.6189171358749859,0.7253716588020325,1,14,48.0,45,0,11,45.0
1003,3,57,C,D,0.6526060012056054,0.7317228317260742,1,19,61.0,49,4,14,48.0
1003,3,57,D,C,0.7821419913038998,0.7272228002548218,1,14,48.0,45,9,19,61.0
1003,3,58,A,B,0.6909297827717853,0.7417566776275635,1,15,48.0,53,8,11,35.0
1003,3,58,B,A,0.7461008857446549,0.7547593712806702,1,11,35.0,52,9,15,48.0
1003,3,58,A,C,0.7620034391301528,0.7457488179206848,1,15,48.0,53,5,15,53.0
1003,3,58,C,A,0.7371481415244578,0.753856897354126,1,15,53.0,48,4,15,48.0
1003,3,58,B,D,0.6034374643615508,0.7449647784233093,1,11,35.0,52,1,10,37.0
1003,3,58,D,B,0.6607066811084883,0.7550581693649292,1,10,37.0,44,0,11,35.0
1003,3,58,C,D,0.6154216161034609,0.7429670691490173,1,15,53.0,48,4,10,37.0
1003,3,58,D,C,0.786117299380731,0.7583535313606262,1,10,37.0,44,9,15,53.0
1003,3,59,A,B,0.6478274795553189,0.7532936930656433,1,19,80.0,53,5,14,34.0
1003,3,59,B,A,0.7361000182903694,0.7512794733047485,1,14,34.0,53,6,19,80.0
1003,3,59,A,C,0.7708498711115672,0.7391541004180908,1,19,80.0,53,6,11,37.0
1003,3,59,C,A,0.7694621284990547,0.732492983341217,1,11,37.0,47,7,19,80.0
1003,3,59,B,D,0.6031438541969574,0.7551865577697754,1,14,34.0,53,3,10,36.0
1003,3,59,D,B,0.6482853565087162,0.7717167139053345,1,10,36.0,42,3,14,34.0
1003,3,59,C,D,0.6024717503725708,0.7324973344802856,1,11,37.0,47,3,10,36.0
1003,3,59,D,C,0.7430162602242794,0.7586974501609802,1,10,36.0,42,3,11,37.0
1003,3,60,A,B,0.6500402039352997,0.731366753578186,1,14,58.0,54,4,11,26.0
1003,3,60,B,A,0.7056449891403517,0.7262288928031921,1,11,26.0,56,6,14,58.0
1003,3,60,A,C,0.7526934873922905,0.7127484083175659,1,14,58.0,54,4,10,20.0
1003,3,60,C,A,0.7481968663875896,0.7187073230743408,1,10,20.0,44,3,14,58.0
1003,3,60,B,D,0.5717067132582846,0.7299292087554932,1,11,26.0,56,1,10,26.0
1003,3,60,D,B,0.6459677908554635,0.7342342138290405,1,10,26.0,44,3,11,26.0
1003,3,60,C,D,0.6075759850232012,0.7201805710792542,1,10,20.0,44,4,10,26.0
1003,3,60,D,C,0.7476547079786819,0.7142470479011536,1,10,26.0,44,4,10,20.0
1003,3,61,A,B,0.6595953428119394,0.7309269905090332,1,11,50.0,55,7,14,41.0
1003,3,61,B,A,0.7055198828949841,0.746242344379425,1,14,41.0,56,9,11,50.0
1003,3,61,A,C,0.7267788000097738,0.7176788449287415,1,11,50.0,55,3,16,60.0
1003,3,61,C,A,0.7213222311008416,0.7401414513587952,1,16,60.0,46,0,11,50.0
1003,3,61,B,D,0.621188339579111,0.7297048568725586,1,14,41.0,56,2,15,61.0
1003,3,61,D,B,0.6527595455442039,0.7300160527229309,1,15,61.0,47,1,14,41.0
1003,3,61,C,D,0.772020050816603,0.7233505249023438,1,16,60.0,46,6,15,61.0
1003,3,61,D,C,0.7911314118611358,0.7183291912078857,1,15,61.0,47,9,16,60.0
1003,3,62,A,B,0.6883538908828235,0.7474006414413452,1,13,51.0,59,8,17,57.0
1003,3,62,B,A,0.6920561298974763,0.7584519982337952,1,17,57.0,56,10,13,51.0
1003,3,62,A,C,0.6978137789296726,0.7230369448661804,1,13,51.0,59,4,12,46.0
1003,3,62,C,A,0.7347190550655163,0.7556867003440857,1,12,46.0,44,2,13,51.0
1003,3,62,B,D,0.6110111569509309,0.7473413944244385,1,17,57.0,56,2,10,35.0
1003,3,62,D,B,0.6678503765066581,0.7649732828140259,1,10,35.0,46,4,17,57.0
1003,3,62,C,D,0.7492782601527552,0.7461494207382202,1,12,46.0,44,5,10,35.0
1003,3,62,D,C,0.7886526272385253,0.7414852380752563,1,10,35.0,46,8,12,46.0
1003,3,63,A,B,0.5971227874181994,0.7576090693473816,1,22,74.0,59,5,18,70.0
1003,3,63,B,A,0.6994537033999753,0.7569587826728821,1,18,70.0,55,9,22,74.0
1003,3,63,A,C,0.718018175810561,0.7205105423927307,1,22,74.0,59,7,12,48.0
1003,3,63,C,A,0.7671601468507664,0.7493571639060974,1,12,48.0,45,7,22,74.0
1003,3,63,B,D,0.5754439996845961,0.7480179667472839,1,18,70.0,55,5,15,62.0
1003,3,63,D,B,0.6317037909290681,0.7647002935409546,1,15,62.0,51,9,18,70.0
1003,3,63,C,D,0.6848273479179048,0.7402327656745911,1,12,48.0,45,5,15,62.0
1003,3,63,D,C,0.7622092419485373,0.7308559417724609,1,15,62.0,51,4,12,48.0
1003,3,64,A,B,0.5676298249710947,0.7293350696563721,1,16,48.0,58,4,12,43.0
1003,3,64,B,A,0.6886822898172031,0.7255858778953552,1,12,43.0,54,8,16,48.0
1003,3,64,A,C,0.7010802888116191,0.7145766615867615,1,16,48.0,58,6,10,33.0
1003,3,64,C,A,0.7297780741751241,0.7213836312294006,1,10,33.0,45,3,16,48.0
1003,3,64,B,D,0.4501806846541512,0.7289930582046509,1,12,43.0,54,2,14,51.0
1003,3,64,D,B,0.6821013272539234,0.728412926197052,1,14,51.0,53,6,12,43.0
1003,3,64,C,D,0.7247462812980606,0.7235248684883118,1,10,33.0,45,6,14,51.0
1003,3,64,D,C,0.7379318021932766,0.7096258401870728,1,14,51.0,53,2,10,33.0
1003,3,65,A,B,0.7008615323098543,0.7275657057762146,1,17,69.0,58,11,22,87.0
1003,3,65,B,A,0.7447331833260307,0.7349079251289368,1,22,87.0,54,12,17,69.0
1003,3,65,A,C,0.6781877660100508,0.7180622816085815,1,17,69.0,58,5,15,66.0
1003,3,65,C,A,0.6797396139724718,0.7356466054916382,1,15,66.0,48,1,17,69.0
1003,3,65,B,D,0.49295687404899047,0.7234916090965271,1,22,87.0,54,2,12,48.0
1003,3,65,D,B,0.7295618721428645,0.7245025634765625,1,12,48.0,53,4,22,87.0
1003,3,65,C,D,0.5217692948261885,0.7236921191215515,1,15,66.0,48,5,12,48.0
1003,3,65,D,C,0.7748436381334061,0.7125816941261292,1,12,48.0,53,7,15,66.0
1003,3,66,A,B,0.700586454409841,0.7470617890357971,1,21,74.0,57,11,22,97.0
1003,3,66,B,A,0.755306375582831,0.7559783458709717,1,22,97.0,58,12,21,74.0
1003,3,66,A,C,0.6546606693997359,0.7324299216270447,1,21,74.0,57,2,12,41.0
1003,3,66,C,A,0.7062011093717471,0.7547938227653503,1,12,41.0,46,5,21,74.0
1003,3,66,B,D,0.5542213012422537,0.7485341429710388,1,22,97.0,58,3,8,24.0
1003,3,66,D,B,0.7322105540522301,0.7587823867797852,1,8,24.0,53,3,22,97.0
1003,3,66,C,D,0.5721108247741687,0.7474030256271362,1,12,41.0,46,4,8,24.0
1003,3,66,D,C,0.7356464394598516,0.7396679520606995,1,8,24.0,53,9,12,41.0
1003,3,67,A,B,0.6936724892699662,0.7410911917686462,1,24,110.0,56,8,27,148.0
1003,3,67,B,A,0.7603207415346196,0.7408944368362427,1,27,148.0,62,9,24,110.0
1003,3,67,A,C,0.6862956536526088,0.7213280200958252,1,24,110.0,56,4,7,22.0
1003,3,67,C,A,0.7594054146984378,0.7441449165344238,1,7,22.0,45,9,24,110.0
1003,3,67,B,D,0.6485291349928352,0.7547632455825806,1,27,148.0,62,6,15,47.0
1003,3,67,D,B,0.7216416361228083,0.7617722153663635,1,15,47.0,55,6,27,148.0
1003,3,67,C,D,0.5583439711251259,0.7583950757980347,1,7,22.0,45,4,15,47.0
1003,3,67,D,C,0.5389788431968778,0.7412192225456238,1,15,47.0,55,2,7,22.0
1003,3,68,A,B,0.6790884966170583,0.7229573130607605,1,17,80.0,57,4,16,89.0
1003,3,68,B,A,0.758258493800673,0.720633864402771,1,16,89.0,62,9,17,80.0
1003,3,68,A,C,0.7105669569222196,0.7049391865730286,1,17,80.0,57,4,9,24.0
1003,3,68,C,A,0.7387420089398951,0.7296125292778015,1,9,24.0,45,4,17,80.0
1003,3,68,B,D,0.6401669188493336,0.737907350063324,1,16,89.0,62,2,14,37.0
1003,3,68,D,B,0.7315761066741491,0.7376582622528076,1,14,37.0,55,5,16,89.0
1003,3,68,C,D,0.5845734690747951,0.7431568503379822,1,9,24.0,45,6,14,37.0
1003,3,68,D,C,0.6064157490472819,0.7180163860321045,1,14,37.0,55,4,9,24.0
1003,3,69,A,B,0.6630139773254529,0.7114134430885315,1,16,58.0,56,8,20,92.0
1003,3,69,B,A,0.7706410151094033,0.7346285581588745,1,20,92.0,63,12,16,58.0
1003,3,69,A,C,0.6984186216279755,0.7155996561050415,1,16,58.0,56,2,18,75.0
1003,3,69,C,A,0.717161471903776,0.7402083277702332,1,18,75.0,46,0,16,58.0
1003,3,69,B,D,0.6495162525367721,0.7154789566993713,1,20,92.0,63,1,16,77.0
1003,3,69,D,B,0.7181660543851369,0.7151660919189453,1,16,77.0,59,5,20,92.0
1003,3,69,C,D,0.6270122461691292,0.7242152094841003,1,18,75.0,46,8,16,77.0
1003,3,69,D,C,0.631347515994933,0.7201021313667297,1,16,77.0,59,9,18,75.0
1003,3,70,A,B,0.5918286931146386,0.7439528703689575,1,17,54.0,56,9,19,57.0
1003,3,70,B,A,0.7313722155071969,0.7596182823181152,1,19,57.0,62,8,17,54.0
1003,3,70,A,C,0.6897503511651712,0.7284606099128723,1,17,54.0,56,2,13,58.0
1003,3,70,C,A,0.7190549415342387,0.7630359530448914,1,13,58.0,44,4,17,54.0
1003,3,70,B,D,0.6132709816012103,0.735515296459198,1,19,57.0,62,3,14,46.0
1003,3,70,D,B,0.7238542171178632,0.7497444748878479,1,14,46.0,57,6,19,57.0
1003,3,70,C,D,0.6481831912665842,0.7452669143676758,1,13,58.0,44,8,14,46.0
1003,3,70,D,C,0.595865151551399,0.7333638072013855,1,14,46.0,57,8,13,58.0
1003,3,71,A,B,0.5621205683202906,0.7556498646736145,1,20,73.0,57,7,15,57.0
1003,3,71,B,A,0.7274336376918462,0.7391768097877502,1,15,57.0,62,6,20,73.0
1003,3,71,A,C,0.7322163435532711,0.7332929968833923,1,20,73.0,57,5,9,43.0
1003,3,71,C,A,0.697042346618325,0.7440693378448486,1,9,43.0,45,7,20,73.0
1003,3,71,B,D,0.6438281684891307,0.7195339798927307,1,15,57.0,62,7,15,64.0
1003,3,71,D,B,0.6934026022972258,0.7465524077415466,1,15,64.0,54,5,15,57.0
1003,3,71,C,D,0.6330475799820663,0.7225511074066162,1,9,43.0,45,6,15,64.0
1003,3,71,D,C,0.6283109892213716,0.7254366874694824,1,15,64.0,54,2,9,43.0
1003,3,72,A,B,0.6138824946097493,0.73023521900177,1,14,36.0,56,5,10,31.0
1003,3,72,B,A,0.7331072978896273,0.7409282922744751,1,10,31.0,64,6,14,36.0
1003,3,72,A,C,0.744227695351428,0.7138774394989014,1,14,36.0,56,5,11,26.0
1003,3,72,C,A,0.6889499351432775,0.7400156259536743,1,11,26.0,45,2,14,36.0
1003,3,72,B,D,0.596120670325314,0.707852303981781,1,10,31.0,64,3,10,31.0
1003,3,72,D,B,0.6358569480924776,0.7226323485374451,1,10,31.0,53,5,10,31.0
1003,3,72,C,D,0.5987018858429891,0.7060352563858032,1,11,26.0,45,7,10,31.0
1003,3,72,D,C,0.6609372162460576,0.7053723335266113,1,10,31.0,53,4,11,26.0
1003,3,73,A,B,0.5848525312896442,0.7279322147369385,1,17,62.0,61,10,18,63.0
1003,3,73,B,A,0.7012350324813823,0.7416028380393982,1,18,63.0,63,11,17,62.0
1003,3,73,A,C,0.748068972390145,0.716277003288269,1,17,62.0,61,4,17,65.0
